,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
678,679,13255160900,13255,"Census Tract 1609, Spalding County",2597,267,917,77,468,104,51.0,10.5,398,84,43.4,8.4,51,35,5.6,3.8,0,13,0.0,1.0,34181.0,4774.0,27788.461539999997,6392.5384619999995,13219.0,764.0,31641800.0,3502169.0,34505.8,2488.1,ARC 20,2614.65991211,20.05459976,2634.70996094,4.08541012,0.0313353,4.11673021,160900,Spalding,{FFAFE0AA-717A-4960-A6BF-894AACDD93D5},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
679,680,13255160800,13255,"Census Tract 1608, Spalding County",5165,670,1568,168,1071,211,68.3,11.3,342,126,21.8,7.7,145,80,9.2,5.0,10,18,0.6,1.0,23028.0,3471.0,22371.32353,656.6764706,11028.0,1253.0,50426800.0,8363441.0,32159.9,4071.5,ARC 20,1534.26000977,13.61009979,1547.86999512,2.39727998,0.021265799999999998,2.41855001,160800,Spalding,{737BF92C-8583-4AD4-9DD5-7899D922B8C7},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
680,681,13255160700,13255,"Census Tract 1607, Spalding County",7308,728,2446,197,1328,311,54.3,11.9,837,211,34.2,8.2,281,155,11.5,6.2,0,18,0.0,1.0,33112.0,4642.0,31557.59162,1554.408377,13940.0,829.0,97056704.0,12939656.0,39679.8,4215.7,ARC 20,7697.89990234,89.46050262,7787.35986328,12.02799988,0.139782,12.16769981,160700,Spalding,{523372B9-5653-4A18-B58F-F21DA207A619},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
681,682,13255160500,13255,"Census Tract 1605, Spalding County",6234,707,2457,211,1297,335,52.8,12.8,596,178,24.3,6.9,526,194,21.4,7.7,38,32,1.5,1.0,33683.0,4186.0,45240.112989999994,-11557.112990000001,20804.0,1013.0,125375504.0,16286264.0,51027.9,4973.3,ARC 20,7964.27978516,114.65299988,8078.93017578,12.44419956,0.17914499,12.6232996,160500,Spalding,{975B0F54-4A38-451A-BC1C-DF8B03E4CAD8},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
682,683,13255160400,13255,"Census Tract 1604, Spalding County",6075,796,1707,222,1063,267,62.3,13.4,425,168,24.9,9.3,219,103,12.8,5.8,0,18,0.0,1.0,25011.0,7143.0,24244.68085,766.3191489,11146.0,989.0,59077600.0,10342249.0,34609.0,4055.8,ARC 20,2858.52001953,9.38976002,2867.90991211,4.4664402,0.0146715,4.4811100999999995,160400,Spalding,{58B180D8-56B2-43E9-A9A8-511F73EB713D},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
683,684,13255160300,13255,"Census Tract 1603, Spalding County",3433,469,1126,133,669,168,59.4,13.2,250,96,22.2,8.1,196,97,17.4,8.3,11,14,1.0,1.0,24688.0,11419.0,28150.68493,-3462.684932,14872.0,2468.0,46558600.0,10748124.0,41348.7,8201.3,ARC 20,4357.27001953,96.00930023,4453.27978516,6.80822992,0.150015,6.95825005,160300,Spalding,{37A0BC91-4FD1-4AD7-AB20-2264D990C480},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
684,685,13255160600,13255,"Census Tract 1606, Spalding County",3918,291,1381,106,386,112,28.0,7.8,586,129,42.4,8.8,373,93,27.0,6.4,36,31,2.6,2.0,56412.0,6474.0,43586.95652,12825.04348,23866.0,2587.0,88910400.0,11371379.0,64381.2,6586.5,ARC 20,27946.40039063,711.21801758,28657.59960938,43.66630173,1.11127996,44.77750015,160600,Spalding,{6449858B-0A48-4009-B574-DCEDD6F40F2D},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
685,686,13097080102,13097,"Census Tract 801.02, Douglas County",7554,869,3176,228,1005,268,31.6,8.1,1190,294,37.5,8.9,888,247,28.0,7.5,93,92,2.9,3.0,53306.0,14192.0,47592.59259,5713.407407,27595.0,1754.0,203009600.0,27090398.0,63919.9,7190.3,ARC 10,7497.43017578,50.14059829999999,7547.56982422,11.71469975,0.0783447,11.79310036,80102,Douglas,{75ECAF1F-5762-4608-ABEF-264708C3E5CB},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
686,687,13097080602,13097,"Census Tract 806.02, Douglas County",5854,410,1928,112,500,146,25.9,7.4,624,151,32.4,7.6,756,159,39.2,7.9,48,38,2.5,2.0,61366.0,7964.0,47056.96203,14309.03797,26048.0,1203.0,147244400.0,13313280.0,76371.6,5291.4,ARC 10,5977.83007813,30.14979935,6007.97998047,9.34035969,0.0471091,9.38747025,80602,Douglas,{ABAF8399-A243-4798-B0C4-91462CEF20BC},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
687,688,13097080508,13097,"Census Tract 805.08, Douglas County",5162,582,1927,184,604,232,31.3,11.7,755,235,39.2,11.6,539,164,28.0,8.1,29,32,1.5,2.0,54555.0,7700.0,54833.333329999994,-278.3333333,23795.0,1997.0,118707400.0,17340780.0,61602.2,6810.3,ARC 10,1585.01000977,17.4890995,1602.48999023,2.4765799,0.0273267,2.50389004,80508,Douglas,{5FD71D38-91C4-47A5-8CDE-2723779F5674},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
688,689,13097080510,13097,"Census Tract 805.10, Douglas County",7691,694,2363,167,595,205,25.2,8.5,763,185,32.3,7.5,982,248,41.6,10.1,23,29,1.0,1.0,65440.0,9308.0,60360.262010000006,5079.737991,22914.0,2611.0,171949504.0,26019020.0,72767.5,9736.3,ARC 10,3683.51000977,24.53809929,3708.05004883,5.75547981,0.0383408,5.79382992,80510,Douglas,{6E5A9990-FCFB-4E67-9410-44CA3CFED022},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
689,690,13097080509,13097,"Census Tract 805.09, Douglas County",5958,573,1978,149,188,91,9.5,4.5,859,213,43.4,10.2,816,170,41.3,8.0,115,50,5.8,2.0,72477.0,4655.0,73680.55556000001,-1203.555556,30568.0,1018.0,177712000.0,18558716.0,89844.3,6498.4,ARC 10,2135.15991211,13.86009979,2149.02001953,3.33618999,0.021656400000000003,3.35784006,80509,Douglas,{EA1B8C0B-F859-4989-A3A5-3F69DA368BA5},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
690,703,13097080603,13097,"Census Tract 806.03, Douglas County",6764,542,2226,195,561,205,25.2,9.0,355,126,15.9,5.5,1138,285,51.1,12.0,172,119,7.7,5.0,85000.0,10328.0,56331.36095,28668.63905,30950.0,3778.0,211303808.0,35025368.0,94925.3,13357.8,ARC 10,3499.87988281,27.23789978,3527.11010742,5.46856022,0.0425592,5.51110983,80603,Douglas,{B3FDE3D9-06F4-4F30-87DA-36D17524D257},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
691,704,13097080511,13097,"Census Tract 805.11, Douglas County",9227,560,2939,144,371,180,12.6,6.1,1212,276,41.2,9.2,1240,283,42.2,9.4,116,84,3.9,3.0,71352.0,5833.0,60282.25806,11069.74194,28344.0,1867.0,258947392.0,25773712.0,88107.3,7633.4,ARC 10,10511.0,89.20680237,10600.20019531,16.42340088,0.13938599999999998,16.56279945,80511,Douglas,{CF519DE4-C836-46DA-8D57-0F3507520A16},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
692,705,13097080304,13097,"Census Tract 803.04, Douglas County",5238,531,1947,222,1036,260,53.2,11.9,477,163,24.5,7.9,409,155,21.0,7.6,25,30,1.3,2.0,31841.0,9014.0,35941.55844,-4100.5584420000005,19882.0,2806.0,93026200.0,17851628.0,47779.3,7374.8,ARC 10,2543.97998047,0.0,2543.97998047,3.9749701,0.0,3.9749701,80304,Douglas,{83E99D2E-0993-4CA3-A81A-A93E351327C3},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
693,706,13097080404,13097,"Census Tract 804.04, Douglas County",8366,677,2937,287,940,313,32.0,10.2,1143,257,38.9,7.9,833,241,28.4,7.7,21,27,0.7,1.0,56439.0,14430.0,43509.17431,12929.825690000001,23650.0,3402.0,195332304.0,33339664.0,66507.4,9307.1,ARC 10,14693.59960938,80.23290253,14773.79980469,22.95870018,0.12536401,23.08410072,80404,Douglas,{D51360A8-F70B-4B48-97FB-8736FFA1B3E0},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
694,707,13097080303,13097,"Census Tract 803.03, Douglas County",3930,396,1247,113,469,134,37.6,10.2,551,154,44.2,11.7,208,74,16.7,5.7,19,23,1.5,2.0,45852.0,4490.0,40955.88235,4896.117647,17921.0,1965.0,65666900.0,10376693.0,52659.9,6817.1,ARC 10,1281.48999023,0.0,1281.48999023,2.00233006,0.0,2.00233006,80303,Douglas,{9DCA4ECD-CFB0-4D72-AA01-EB7F7A9EC8B5},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
695,708,13097080403,13097,"Census Tract 804.03, Douglas County",4689,481,1599,106,481,150,30.1,9.2,418,130,26.1,8.0,580,153,36.3,9.3,120,55,7.5,3.0,65573.0,12544.0,48750.0,16823.0,30320.0,3690.0,137900096.0,21673792.0,86241.5,12289.9,ARC 10,10455.79980469,12.46500015,10468.20019531,16.33720016,0.0194766,16.35659981,80403,Douglas,{D89D0C88-7F18-419C-B2B6-B70F58F05175},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
696,709,13097080103,13097,"Census Tract 801.03, Douglas County",7007,667,3066,191,1488,328,48.5,10.3,877,266,28.6,8.5,652,208,21.3,6.7,49,49,1.6,2.0,35996.0,7031.0,37074.27536,-1078.2753619999999,30680.0,12549.0,202031696.0,83424000.0,65894.2,26898.0,ARC 10,2486.9699707,3.19804001,2490.16992188,3.88589001,0.00499694,3.89088988,80103,Douglas,{CCCFCA28-FC58-4BC6-AAB5-D5FB358CFF36},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
697,710,13097080604,13097,"Census Tract 806.04, Douglas County",9807,694,3173,207,624,240,19.7,7.4,1428,292,45.0,8.7,1121,297,35.3,9.1,0,18,0.0,1.0,57489.0,8779.0,63843.1677,-6354.167702000001,21981.0,2031.0,210581792.0,25044512.0,66366.8,6599.5,ARC 10,6829.70019531,82.55449677,6912.25,10.67140007,0.12899099,10.80039978,80604,Douglas,{71A0D24A-365D-4803-B7D9-9B8EB4D6192D},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
698,719,13097080201,13097,"Census Tract 802.01, Douglas County",5309,865,1842,185,713,222,38.7,11.4,551,186,29.9,9.6,532,184,28.9,9.6,46,46,2.5,2.0,50091.0,15067.0,45825.4717,4265.528302000001,20940.0,921.0,108512400.0,18653928.0,58910.1,8218.9,ARC 10,4693.62011719,8.94719028,4702.56982422,7.33377981,0.013980000000000001,7.34777021,80201,Douglas,{05F2BABE-6FA6-433B-B7BC-41A082C061E1},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
699,720,13097080506,13097,"Census Tract 805.06, Douglas County",5343,419,1694,123,357,111,21.1,6.3,726,161,42.9,9.0,551,125,32.5,7.0,60,33,3.5,2.0,58232.0,2507.0,49423.07692,8808.923077,23377.0,1562.0,122228200.0,13021333.0,72153.6,5624.8,ARC 10,4539.41992188,3.58055997,4543.0,7.09284019,0.00559463,7.09844017,80506,Douglas,{41679461-D22C-450E-9734-94501C7B59B5},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
700,721,13097080505,13097,"Census Tract 805.05, Douglas County",4753,369,1672,96,501,142,30.0,8.3,658,160,39.4,9.3,508,135,30.4,7.9,5,8,0.3,0.0,49896.0,10456.0,46463.41463,3432.585366,22612.0,1726.0,102063000.0,10719846.0,61042.5,5368.6,ARC 10,2449.2199707,0.0,2449.2199707,3.82691002,0.0,3.82691002,80505,Douglas,{EAD67A82-8833-4695-B5D5-8ED87DBAFDF7},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
701,722,13097080202,13097,"Census Tract 802.02, Douglas County",11511,1074,3592,204,1249,316,34.8,8.6,1406,312,39.1,8.4,937,271,26.1,7.4,0,20,0.0,1.0,49224.0,5729.0,46287.42515,2936.57485,18165.0,812.0,205294304.0,24597128.0,57153.2,6029.6,ARC 10,3720.98999023,25.83760071,3746.82006836,5.8140502,0.0403713,5.85441017,80202,Douglas,{5C58ED09-4A3E-4106-B8CC-FC8756D19EFA},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
702,723,13097080507,13097,"Census Tract 805.07, Douglas County",3734,337,1186,95,268,116,22.6,9.6,424,108,35.8,8.6,451,126,38.0,10.2,43,32,3.6,3.0,63688.0,10934.0,63058.25242999999,629.7475728,26895.0,2500.0,97622496.0,13832442.0,82312.4,9620.6,ARC 10,6224.89990234,52.14220047,6277.04003906,9.72640991,0.0814722,9.80786991,80507,Douglas,{BEC22F3B-C9E7-442B-B5B2-DFDEA4FE85EF},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
703,724,13097080402,13097,"Census Tract 804.02, Douglas County",7915,646,2817,218,377,144,13.4,5.0,811,191,28.8,6.4,1511,298,53.6,9.7,118,77,4.2,3.0,82134.0,6980.0,62374.26036,19759.73964,34628.0,2998.0,266347600.0,30577152.0,94550.1,8017.6,ARC 10,27700.09960938,78.02230072,27778.09960938,43.28139877,0.12190999999999999,43.40330124,80402,Douglas,{2FD372FD-04FF-4483-B1DE-FDA236319E6A},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
704,725,13097080301,13097,"Census Tract 803.01, Douglas County",12471,862,4225,255,1958,401,46.3,9.1,1508,341,35.7,7.8,759,233,18.0,5.4,0,20,0.0,0.0,37414.0,4358.0,38667.40088,-1253.400881,15931.0,875.0,193153600.0,18059912.0,45716.8,3264.7,ARC 10,5533.27001953,14.26589966,5547.52978516,8.64573002,0.0222905,8.66802025,80301,Douglas,{D23C94E3-F746-486E-808C-531DA80F8F05},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
705,691,13077170602,13077,"Census Tract 1706.02, Coweta County",8548,609,3315,200,371,144,11.2,4.3,832,257,25.1,7.6,1818,264,54.8,7.2,294,102,8.9,3.0,86417.0,6373.0,59285.714289999996,27131.285710000004,39534.0,2302.0,337355712.0,32566000.0,101766.4,7668.8,ARC 20,2392.07006836,97.64739990000001,2489.70996094,3.7376101000000004,0.152574,3.8901701,170602,Coweta,{B502BBC1-1690-4E50-BC65-87639CC2D524},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
706,692,13077170503,13077,"Census Tract 1705.03, Coweta County",5825,432,2040,160,360,124,17.6,5.9,682,161,33.4,7.4,905,173,44.4,7.7,93,47,4.6,2.0,70179.0,17045.0,50877.8626,19301.1374,29481.0,2506.0,169522704.0,19058306.0,83099.4,6693.3,ARC 20,17520.0,347.19100952,17867.19921875,27.375,0.54248601,27.91749954,170503,Coweta,{D17F975F-1323-4329-B8C9-D0C0A1A5D15B},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
707,693,13077170501,13077,"Census Tract 1705.01, Coweta County",7257,407,2601,129,504,152,19.4,5.8,807,173,31.0,6.5,1170,237,45.0,8.8,120,69,4.6,3.0,74250.0,10089.0,59166.666670000006,15083.333330000001,30586.0,2756.0,216641408.0,23720032.0,83291.6,8130.3,ARC 20,25793.09960938,355.26599121,26148.40039063,40.30170059,0.555103,40.85689926,170501,Coweta,{4DA60E03-9F39-432B-B5E5-27A203D0CA9E},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
708,694,13077170406,13077,"Census Tract 1704.06, Coweta County",3828,217,1280,46,162,63,12.7,4.9,377,114,29.5,8.8,637,148,49.8,11.4,104,55,8.1,4.0,93162.0,17785.0,67411.76471,25750.23529,33546.0,2553.0,125700496.0,12984919.0,98203.5,9510.8,ARC 20,3114.2199707,50.57410049,3164.80004883,4.86597013,0.07902200000000001,4.94500017,170406,Coweta,{992F34BC-64BB-4ADC-ABF1-B98F79423216},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
709,695,13077170305,13077,"Census Tract 1703.05, Coweta County",10536,804,4105,256,1856,353,45.2,8.1,1401,295,34.1,6.9,837,270,20.4,6.5,11,19,0.3,0.0,37665.0,3316.0,33257.57576,4407.424242,18103.0,1377.0,182309696.0,21262580.0,44411.6,4377.0,ARC 20,6719.50976563,48.12969971,6767.64013672,10.49919987,0.0752027,10.57439995,170305,Coweta,{254A4484-FEEB-4ABF-9D5D-D2D95D89AD83},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
710,696,13077170601,13077,"Census Tract 1706.01, Coweta County",7682,716,2899,195,1466,337,50.6,11.1,757,238,26.1,8.0,640,187,22.1,6.3,36,42,1.2,1.0,34503.0,10216.0,27235.772360000003,7267.227642,19247.0,2169.0,145488800.0,20647444.0,50185.9,6271.5,ARC 20,5868.39013672,169.28999329,6037.68017578,9.16936016,0.264516,9.43387985,170601,Coweta,{3A48602C-4820-41A8-B3E5-989088737DCC},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
711,697,13077170603,13077,"Census Tract 1706.03, Coweta County",5316,390,1958,84,373,121,19.1,6.1,694,159,35.4,8.0,857,168,43.8,8.4,34,27,1.7,1.0,70000.0,6984.0,59149.48454,10850.515459999999,27950.0,1508.0,147696896.0,13759200.0,75432.5,6237.7,ARC 20,7881.87988281,138.83799744,8020.72021484,12.31540012,0.21693400000000002,12.53240013,170603,Coweta,{2195E4F5-5B6E-45C5-BF13-5D82BFDD33A2},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
712,698,13077170502,13077,"Census Tract 1705.02, Coweta County",5995,430,2175,96,504,143,23.2,6.5,688,153,31.6,6.9,945,180,43.4,8.1,38,34,1.7,2.0,70659.0,5297.0,50030.12048,20628.87952,35441.0,9741.0,204979696.0,54243608.0,94243.5,24590.2,ARC 20,19562.09960938,178.86000061,19740.90039063,30.56579971,0.27946901,30.84519958,170502,Coweta,{F96C848C-00FB-4E86-8608-68E8C3D06881},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
713,699,13077170405,13077,"Census Tract 1704.05, Coweta County",7354,348,2564,101,266,113,10.4,4.4,894,197,34.9,7.6,1311,286,51.1,11.0,93,70,3.6,3.0,78450.0,6161.0,66879.84496,11570.155040000001,33776.0,4588.0,235516608.0,29998784.0,91855.2,11126.4,ARC 20,4812.89013672,63.66320038,4876.54980469,7.52014017,0.0994738,7.61960983,170405,Coweta,{BC5FA69E-8390-4D84-96DD-64B37589815C},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
714,700,13077170404,13077,"Census Tract 1704.04, Coweta County",5612,434,2125,107,199,100,9.4,4.7,787,226,37.0,10.5,1075,251,50.6,11.5,64,52,3.0,2.0,80930.0,9970.0,67197.20497,13732.795030000001,37370.0,2097.0,205418592.0,19570744.0,96667.6,7818.4,ARC 20,4705.79003906,81.40100098,4787.18994141,7.35279989,0.127189,7.47997999,170404,Coweta,{A9262C81-E9AB-4C2E-96E0-4177AA605A80},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
715,701,13077170403,13077,"Census Tract 1704.03, Coweta County",4703,354,1498,77,204,91,13.6,6.1,246,90,16.4,5.9,849,156,56.7,10.0,199,79,13.3,5.0,105854.0,7566.0,57727.27273,48126.727269999996,45317.0,8876.0,207357504.0,43061400.0,138422.9,27851.4,ARC 20,10382.59960938,104.10500336,10486.70019531,16.222799300000002,0.162664,16.38549995,170403,Coweta,{8899DB7B-2269-4A73-A339-773C36E36C3D},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
716,702,13077170306,13077,"Census Tract 1703.06, Coweta County",8973,607,3408,165,917,249,26.9,7.2,1044,254,30.6,7.3,1329,265,39.0,7.5,118,70,3.5,2.0,66750.0,6828.0,61316.32653,5433.673468999999,29458.0,2298.0,253751696.0,27547832.0,74457.7,7234.9,ARC 20,4386.08007813,36.84790039,4422.93017578,6.85325003,0.0575748,6.91083002,170306,Coweta,{F1A7FBDF-FEDF-409F-9AD9-29546C7133B6},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
717,711,13077170304,13077,"Census Tract 1703.04, Coweta County",7089,473,2337,130,362,136,15.5,5.7,864,207,37.0,8.6,928,228,39.7,9.5,183,114,7.8,5.0,72420.0,6843.0,62872.983870000004,9547.016129000001,32948.0,4358.0,230083008.0,36029148.0,98452.3,14411.3,ARC 20,7311.64013672,76.36499786,7388.0,11.42440033,0.11932000000000001,11.54370022,170304,Coweta,{42CE03F6-5CF8-48DF-88B3-59A1A8B378CD},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
718,712,13077170303,13077,"Census Tract 1703.03, Coweta County",5540,328,1909,92,242,82,12.7,4.2,446,123,23.4,6.3,1087,176,56.9,8.8,134,60,7.0,3.0,92180.0,9275.0,72140.28777000001,20039.71223,35400.0,2245.0,193433696.0,16688702.0,101327.2,7251.1,ARC 20,14650.09960938,215.92500305,14866.0,22.89080048,0.337383,23.22809982,170303,Coweta,{A0EBC835-E23D-45AD-B6C5-E436DBA1E6C4},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
719,713,13077170802,13077,"Census Tract 1708.02, Coweta County",4534,275,1680,77,447,112,26.6,6.6,554,116,33.0,6.8,651,130,38.8,7.6,28,23,1.7,1.0,64573.0,9516.0,46130.13699,18442.86301,27844.0,1974.0,124467504.0,11736309.0,74087.8,6105.1,ARC 20,29154.19921875,254.10499573,29408.30078125,45.55339813,0.397039,45.95050049,170802,Coweta,{39180DAB-1B0C-440E-875D-CB09BEDF9D33},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
720,714,13077170801,13077,"Census Tract 1708.01, Coweta County",5353,437,2013,168,636,162,31.6,7.6,771,182,38.3,8.5,570,131,28.3,6.1,36,32,1.8,2.0,46535.0,5015.0,41746.03175,4788.968254,23101.0,1521.0,120991696.0,12252075.0,60105.2,3447.1,ARC 20,34324.30078125,246.71099854,34571.0,53.63169861,0.38548601,54.01720047,170801,Coweta,{6A4E369A-5859-4F68-B79E-18384BD6816F},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
721,715,13077170700,13077,"Census Tract 1707, Coweta County",7143,446,2817,159,1404,292,49.8,10.0,765,202,27.2,7.0,598,190,21.2,6.6,50,56,1.8,2.0,36023.0,10985.0,37226.277369999996,-1203.277372,23512.0,5555.0,165209408.0,41605276.0,58647.3,14393.6,ARC 20,9263.37011719,31.11109924,9294.48046875,14.47399998,0.0486111,14.52260017,170700,Coweta,{B8CDD000-916D-40CD-B984-D54469B41037},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
722,716,13077170402,13077,"Census Tract 1704.02, Coweta County",9559,652,3189,188,610,214,19.1,6.6,858,243,26.9,7.4,1480,292,46.4,8.7,241,133,7.6,4.0,77166.0,8141.0,69953.82586,7212.174142,33232.0,3371.0,311071808.0,38165108.0,97545.3,10495.6,ARC 20,10060.70019531,116.38999939,10177.09960938,15.7198,0.181859,15.90170002,170402,Coweta,{4110481F-7800-48B4-8C15-B54F23B52C32},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
723,717,13077170200,13077,"Census Tract 1702, Coweta County",7350,502,2890,155,994,261,34.4,8.8,1140,246,39.4,8.3,675,206,23.4,7.0,81,52,2.8,2.0,49282.0,5543.0,48011.363639999996,1270.636364,27162.0,5392.0,195311696.0,40633716.0,67581.9,13584.9,ARC 20,9468.12011719,125.98999786,9594.11035156,14.79389954,0.19685899999999998,14.9907999,170200,Coweta,{4DE62AD2-13E3-49F0-A597-3161DAF5C013},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
724,718,13077170100,13077,"Census Tract 1701, Coweta County",7428,505,2654,162,762,227,28.7,8.4,960,267,36.2,9.8,908,199,34.2,7.2,24,36,0.9,1.0,55543.0,13743.0,50926.82927,4616.170732,23870.0,2205.0,176098592.0,21073724.0,66352.1,6829.8,ARC 20,54800.0,413.34799194,55213.30078125,85.625,0.64585602,86.27079773,170100,Coweta,{50AA447F-634F-41AB-937A-408BE2936B0E},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
725,726,13089980000,13089,"Census Tract 9800, DeKalb County",0,13,0,13,0,32,,,0,29,,,0,26,,,0,13,,,,,,,,,,,,,ARC 10,158.60299683,23.78240013,182.38600159,0.24781699,0.037160000000000006,0.284978,980000,DeKalb,{A5DFF1E4-FE1F-4DE7-8763-98BC306B6F16},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
726,727,13089023428,13089,"Census Tract 234.28, DeKalb County",10126,851,3844,179,1671,321,43.5,8.1,1576,336,41.0,8.5,553,173,14.4,4.5,44,70,1.1,2.0,37827.0,6258.0,45724.29907,-7897.299065,19928.0,2042.0,194131200.0,26674700.0,50502.4,6528.7,ARC 10,1877.43994141,55.81639862,1933.25,2.93350005,0.0872131,3.02069998,23428,DeKalb,{D2ED4D59-DEBE-499D-A745-05E203AD41A3},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
