,OBJECTID,GEOID10,County,Area_Name,Total_Population,Total_Population_MOE_2016,Total_households,Total_households_MOE,HH_income_less_35k,HH_income_less_35k_MOE,Pct_HH_income_less_35k,Pct_HH_income_less_35k_MOE,HH_income_35k_75k,HH_income_35k_75k_MOE,Pct_HH_income_35k_75k,Pct_HH_income_35k_75k_MOE,HH_income_75k_200k,HH_income_75k_200k_MOE,Pct_HH_income_75k_200k,Pct_HH_income_75k_200k_MOE,HH_income_200k_more,HH_income_200k_more_MOE,Pct_HH_income_200k_more,Pct_HH_income_200k_more_MOE,Median_HH_income,Median_HH_income_MOE,Median_HH_Income_2000,Chg_Median_HH_Income_2000_16,Average_Per_capita_Income,Average_Per_capita_Income_MOE,Aggregate_Household_Income,Aggregate_Household_Income_MOE,Mean_Household_Income,Mean_Household_Income_MOE,Planning_Region,AcresLand,AcresWater,AcresTotal,SqMi_Land,SqMi_Water,SqMi_Total,TRACTCE10,CountyName,GlobalID,last_edited_date,county_name,cases,State FIPS code,County FIPS code,population,hospitalization,deaths,case rate,death rate,14 day case rate,14 day cases
179,97,13117130609,13117,"Census Tract 1306.09, Forsyth County",5837,267,1628,58,112,74,6.9,4.5,167,71,10.3,4.3,955,189,58.7,11.4,394,101,24.2,6,127422,10652,80803.57143,46618.42857,42837,4420,246922896,28872044,151672.5,16891.4,ARC 20,1683.300049,6.27375984,1689.579956,2.63016009,0.00980275,2.63997006,130609,Forsyth,{2E68AA58-95AA-4305-895C-52491DB71D25},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
882,883,13057091101,13057,"Census Tract 911.01, Cherokee County",5849,389,2067,120,482,189,23.3,9,605,176,29.3,8.3,854,203,41.3,9.5,126,89,6.1,4,67574,14871,70263.15789,-2689.157895,32519,4535,183046208,31128898,88556.5,14155.2,ARC 10,3434.219971,1113.339966,4547.569824,5.36597013,1.73959005,7.10557985,91101,Cherokee,{D3F277AC-19B8-4078-AF0A-5329AFB14F36},1970/01/01 00:00:00+00,Cherokee,7057,13,57,266617,527,102,2646.87,38.26,189.04,504
686,687,13097080602,13097,"Census Tract 806.02, Douglas County",5854,410,1928,112,500,146,25.9,7.4,624,151,32.4,7.6,756,159,39.2,7.9,48,38,2.5,2,61366,7964,47056.96203,14309.03797,26048,1203,147244400,13313280,76371.6,5291.4,ARC 10,5977.830078,30.14979935,6007.97998,9.34035969,0.0471091,9.38747025,80602,Douglas,{ABAF8399-A243-4798-B0C4-91462CEF20BC},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
159,205,13067030333,13067,"Census Tract 303.33, Cobb County",5865,376,2116,111,317,132,15,6.2,445,131,21,6.1,867,201,41,9.3,487,121,23,6,115603,17587,97766.74938,17836.25062,50110,4780,292080992,34550156,138034.5,14634.7,ARC 10,1886.160034,24.69199944,1910.849976,2.94711995,0.0385812,2.98569989,30333,Cobb,{40C15303-80FF-4DB4-B30F-078B09173C6F},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
606,623,13121010118,13121,"Census Tract 101.18, Fulton County",5875,589,2232,122,1025,251,45.9,11,697,198,31.2,8.7,352,127,15.8,5.6,158,85,7.1,4,40950,6952,45777.43902,-4827.439024,30587,6800,169952096,43665572,76143.4,19115.6,ARC 10,483.4289856,3.45107007,486.8800049,0.75535798,0.0053923,0.76075,10118,Fulton,{8FC0EC7F-21F3-490A-BC9C-AC0B989738D6},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
651,621,13139001608,13139,"Census Tract 16.08, Hall County",5876,359,2172,115,226,83,10.4,3.8,716,150,33,6.7,1048,183,48.3,8,182,63,8.4,3,82426,8100,55892.85714,26533.14286,39738,3923,229283696,27304720,105563.4,11260.4,ARC 20,3993.080078,34.28960037,4027.370117,6.2391901,0.0535775,6.29276991,1608,Hall,{FEA60FA4-7B30-41A0-9338-3013F3D3A845},1970/01/01 00:00:00+00,Hall,10605,13,139,206349,1085,173,5139.35,83.84,228.25,471
550,565,13121011610,13121,"Census Tract 116.10, Fulton County",5879,429,1946,103,240,91,12.3,4.6,514,136,26.4,6.8,878,162,45.1,8,314,97,16.1,5,99278,14679,75000,24278,41071,3906,237839200,29658448,122219.5,13799.7,ARC 10,1159.670044,7.48728991,1167.160034,1.81198001,0.0116989,1.82369006,11610,Fulton,{B9E8CC89-3EA6-4FA2-86F3-BCF835E10B6E},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
390,404,13135050310,13135,"Census Tract 503.10, Gwinnett County",5890,561,2589,129,490,189,18.9,7.3,1122,302,43.3,11.5,857,204,33.1,7.7,120,75,4.6,3,66300,6435,55297.61905,11002.38095,36255,1796,207517904,22529164,80153.7,7731.3,ARC 10,1800.930054,27.14529991,1828.069946,2.81395006,0.0424145,2.85635996,50310,Gwinnett,{457E7AAF-35ED-4481-91C8-035FFC2B32EF},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
409,423,13135050715,13135,"Census Tract 507.15, Gwinnett County",5890,531,1771,56,365,109,20.6,6.1,613,165,34.6,9.3,704,153,39.8,8.6,89,52,5,3,68341,8882,69947.91667,-1606.916667,29439,5766,165143504,36408028,93248.7,20345.3,ARC 10,1750.619995,1.49127996,1752.109985,2.73534012,0.00233012,2.73766994,50715,Gwinnett,{E3D16A6A-DAEA-499A-AD6E-2091615E2F1B},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
830,831,13089021417,13089,"Census Tract 214.17, DeKalb County",5895,619,2063,160,787,214,38.1,10,946,244,45.9,11.3,305,132,14.8,6.3,25,41,1.2,2,45839,9311,55345.91195,-9506.91195,19524,2337,105405904,15982681,51093.5,6657.2,ARC 10,466.2640076,9.61437988,475.8779907,0.72853702,0.0150225,0.743559,21417,DeKalb,{76C48121-459E-4D02-9CD6-F872BAE9D090},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
428,362,13217100600,13217,"Census Tract 1006, Newton County",5900,638,2044,180,778,185,38.1,8.4,733,209,35.9,9.7,533,199,26.1,9.5,0,18,0,1,46786,8146,37214.28571,9571.714286,19153,2106,108647000,17370604,53154.1,7093,ARC 20,7192.47998,154.3269959,7346.810059,11.23820019,0.241136,11.47939968,100600,Newton,{B5C4F945-24C2-4F93-A3F4-BDC96CDA8FF9},1970/01/01 00:00:00+00,Newton,2850,13,217,112354,297,95,2536.63,84.55,100.57,113
777,778,13089023506,13089,"Census Tract 235.06, DeKalb County",5902,573,2156,184,964,245,44.7,10.7,756,235,35.1,10.5,433,139,20.1,6.2,3,14,0.1,1,41330,6004,48465.51724,-7135.517241,19993,1449,102370400,12274252,47481.6,3998.8,ARC 10,1327.47998,0.87154102,1328.349976,2.0741899,0.00136178,2.07555008,23506,DeKalb,{9025FC08-B897-44F8-BFE1-904D9EABB6BF},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
20,21,13113140304,13113,"Census Tract 1403.04, Fayette County",5927,416,2120,130,360,147,17,6.9,526,163,24.8,7.6,1019,219,48.1,9.9,215,101,10.1,5,88000,12409,70232.01856,17767.98144,41071,6961,240003008,45860452,113209,20488.1,ARC 10,3411.919922,33.34960175,3445.27002,5.33112001,0.0521088,5.38323021,140304,Fayette,{283BFC2F-5C10-4A84-99AF-60BF7FC0502D},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
163,209,13067030331,13067,"Census Tract 303.31, Cobb County",5929,276,2015,34,124,57,6.2,2.8,468,116,23.2,5.7,1101,174,54.6,8.6,322,80,16,4,99449,11251,96834.20366,2614.796345,42554,2050,249580304,17053636,123861.2,8201.2,ARC 10,1556.829956,21.49419975,1578.319946,2.43254995,0.0335847,2.46613002,30331,Cobb,{D8704110-2B3A-4668-8C61-0EB91524BE88},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
812,813,13089022500,13089,"Census Tract 225, DeKalb County",5933,579,2278,209,776,228,34.1,9.5,401,171,17.6,7.4,747,160,32.8,6.3,354,98,15.5,4,62833,28231,52255.81395,10577.18605,44125,6086,259688896,44587004,113998.6,16544.1,ARC 10,696.0830078,0,696.0830078,1.08763003,0,1.08763003,22500,DeKalb,{557196BE-1BCD-4F3F-B549-964DC0ABD1F1},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
780,781,13089023424,13089,"Census Tract 234.24, DeKalb County",5948,561,1763,106,398,110,22.6,6.1,808,190,45.8,10.4,495,155,28.1,8.6,62,58,3.5,3,60717,4534,52500,8217,22289,3678,126053600,24640004,71499.5,13298.6,ARC 10,1732,16.42020035,1748.420044,2.70624995,0.0256566,2.73190999,23424,DeKalb,{BEBB6C20-2CD0-49E0-9ABE-95B575874CCF},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
733,734,13089022402,13089,"Census Tract 224.02, DeKalb County",5952,450,851,84,424,110,49.8,12,193,59,22.7,6.6,157,53,18.4,6,77,56,9,6,35104,5436,28312.5,6791.5,12058,2373,56462100,14393606,66347.9,15594.4,ARC 10,768.4760132,23.10460091,791.5809937,1.20073998,0.0361009,1.23685002,22402,DeKalb,{8CB9A9DE-0DF4-4E39-A311-C2012A69DA9E},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
689,690,13097080509,13097,"Census Tract 805.09, Douglas County",5958,573,1978,149,188,91,9.5,4.5,859,213,43.4,10.2,816,170,41.3,8,115,50,5.8,2,72477,4655,73680.55556,-1203.555556,30568,1018,177712000,18558716,89844.3,6498.4,ARC 10,2135.159912,13.86009979,2149.02002,3.33618999,0.0216564,3.35784006,80509,Douglas,{EA1B8C0B-F859-4989-A3A5-3F69DA368BA5},1970/01/01 00:00:00+00,Douglas,4078,13,97,151906,464,72,2684.55,47.4,138.24,210
52,53,13067030330,13067,"Census Tract 303.30, Cobb County",5959,313,2029,49,225,99,11.1,4.9,428,112,21.1,5.5,1035,173,51,8.4,341,92,16.8,4,108011,15466,85170.11834,22840.88166,45406,4210,266553600,28656838,131371.9,13762.7,ARC 10,1493.810059,3.97221994,1497.780029,2.33407998,0.00620659,2.34028006,30330,Cobb,{1D80AC22-153D-4ED0-AB03-4A77ECA4CA31},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
60,61,13067030311,13067,"Census Tract 303.11, Cobb County",5969,454,2182,126,321,127,14.7,5.7,578,165,26.5,7.4,1098,226,50.3,10,185,72,8.5,3,91346,14047,76894.68504,14451.31496,37000,2625,217786096,22224828,99810.3,8398,ARC 10,2091.370117,38.91460037,2130.280029,3.26777005,0.0608041,3.32856011,30311,Cobb,{FCF7520A-8678-4CB4-82B5-FE53A058D848},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
7,8,13045910300,13045,"Census Tract 9103, Carroll County",5978,488,2164,178,836,215,38.6,9.4,733,177,33.9,7.7,569,180,26.3,8,26,26,1.2,1,45111,9768,37976.19048,7134.809524,21217,2180,123495000,16432313,57067.9,5968.8,ARC 20,36344.89844,214.2640076,36559.10156,56.78889847,0.33478799,57.12360001,910300,Carroll,{AE63647E-2F98-4AEC-843A-43932C832F4C},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
849,850,13089021908,13089,"Census Tract 219.08, DeKalb County",5978,788,2074,151,1250,292,60.3,13.4,626,209,30.2,9.9,157,81,7.6,3.9,41,67,2,3,23269,6597,36496.06299,-13227.06299,13269,1863,75110600,14997038,36215.3,6733.1,ARC 10,829.9910278,23.78170013,853.7719727,1.29685998,0.0371589,1.33402002,21908,DeKalb,{8E27CE95-833B-4756-9262-973A880E2D6E},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
69,70,13067030229,13067,"Census Tract 302.29, Cobb County",5979,527,1263,112,366,107,29,8.1,511,147,40.5,11.1,384,115,30.4,8.7,2,5,0.2,0,51004,5800,53709.09091,-2705.090909,16072,1443,82116200,10633528,65016.8,6135.3,ARC 10,3211.219971,27.81439972,3239.030029,5.01752996,0.04346,5.06097984,30229,Cobb,{F7B16262-1564-4CAA-94FC-48F4C43599DD},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
100,125,13067030232,13067,"Census Tract 302.32, Cobb County",5983,377,2036,95,170,85,8.3,4.1,450,127,22.1,6.1,1171,184,57.5,8.6,245,84,12,4,105833,9448,80701.75439,25131.24561,43389,3452,256880096,25936674,126169,11297.1,ARC 10,2518.070068,0,2518.070068,3.93447995,0,3.93447995,30232,Cobb,{B1D44219-D880-4AE8-8094-AD82DFF8994B},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
712,698,13077170502,13077,"Census Tract 1705.02, Coweta County",5995,430,2175,96,504,143,23.2,6.5,688,153,31.6,6.9,945,180,43.4,8.1,38,34,1.7,2,70659,5297,50030.12048,20628.87952,35441,9741,204979696,54243608,94243.5,24590.2,ARC 20,19562.09961,178.8600006,19740.90039,30.56579971,0.27946901,30.84519958,170502,Coweta,{F96C848C-00FB-4E86-8608-68E8C3D06881},1970/01/01 00:00:00+00,Coweta,2957,13,77,152001,145,63,1945.38,41.45,98.68,150
403,417,13135050410,13135,"Census Tract 504.10, Gwinnett County",6002,512,1791,151,668,174,37.3,9.2,765,181,42.7,9.4,355,110,19.8,5.9,3,6,0.2,0,45299,11709,48821.42857,-3522.428571,16604,1593,90322896,11585310,50431.5,4874.9,ARC 10,1542.040039,5.8887701,1547.930054,2.40944004,0.0092012,2.4186399,50410,Gwinnett,{047E18F7-8018-4D2A-A1D6-CA3E29151746},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
743,744,13089022301,13089,"Census Tract 223.01, DeKalb County",6003,401,2955,135,912,219,30.9,7.3,932,233,31.5,7.7,928,192,31.4,6.3,183,74,6.2,2,62851,13288,47500,15351,41888,3956,246972192,28543964,83577.7,8872.9,ARC 10,1046.339966,0,1046.339966,1.63490999,0,1.63490999,22301,DeKalb,{D0342E12-6A58-4608-9DEC-A72B7D16A01C},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
317,318,13135050725,13135,"Census Tract 507.25, Gwinnett County",6005,468,1853,79,449,150,24.2,8,688,177,37.1,9.4,695,137,37.5,7.2,21,25,1.1,1,58320,8805,64623.89381,-6303.893805,21788,1012,126170096,11535378,68089.6,5507,ARC 10,1218.75,3.66852999,1222.410034,1.90429997,0.00573208,1.91001999,50725,Gwinnett,{71984F0A-582E-4828-B295-AD9A75D7A4C9},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
811,812,13089022600,13089,"Census Tract 226, DeKalb County",6016,481,2810,203,785,201,27.9,6.9,688,175,24.5,6,952,224,33.9,7.6,385,130,13.7,4,72308,8736,44465.31792,27842.68208,48294,4317,282405088,35546928,100500,10359.3,ARC 10,769.1370239,0.53844303,769.6749878,1.20177996,0.00084132,1.20262003,22600,DeKalb,{5B18F1B6-20DC-4886-8AB1-2B153CFC4B94},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
98,113,13067030405,13067,"Census Tract 304.05, Cobb County",6020,475,2841,106,1123,260,39.5,9,1143,260,40.2,9,558,186,19.6,6.5,17,27,0.6,1,42542,9841,45929.05405,-3387.054054,25801,2136,151727600,17115748,53406.4,5685.5,ARC 10,989.6359863,0,989.6359863,1.54630995,0,1.54630995,30405,Cobb,{E058991E-EE60-4D6E-9E9B-0B6540DCA703},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
938,939,13223120605,13223,"Census Tract 1206.05, Paulding County",6023,464,1921,118,550,148,28.6,7.5,594,142,30.9,7.2,767,174,39.9,8.7,10,15,0.5,1,62694,10048,58055.55556,4638.444444,31129,13430,168736000,64406664,87837.6,33090.7,ARC 20,7381.279785,59.73199844,7441.02002,11.53320026,0.0933312,11.62660027,120605,Paulding,{0F5B36F8-E0D8-4418-95F7-D9789E105377},1970/01/01 00:00:00+00,Paulding,3129,13,223,172542,155,60,1813.47,34.77,92.15,159
37,38,13247060404,13247,"Census Tract 604.04, Rockdale County",6028,462,2133,104,545,188,25.6,8.7,814,203,38.2,9.3,762,198,35.7,9.1,12,19,0.6,1,55747,5611,62941.88862,-7194.88862,25289,2028,142065792,14952435,66603.7,6212.5,ARC 10,3796.5,48.77640152,3845.27002,5.9320302,0.0762131,6.00823021,60404,Rockdale,{625405B4-47A4-4FB4-8D1C-BFAE38240E86},1970/01/01 00:00:00+00,Rockdale,2116,13,247,94960,266,40,2228.31,42.12,163.23,155
384,398,13135050417,13135,"Census Tract 504.17, Gwinnett County",6030,624,1971,104,1160,234,58.9,11.4,636,165,32.3,8.2,159,74,8.1,3.7,16,27,0.8,1,27173,5708,41540.69767,-14367.69767,13930,1828,77199200,13392025,39167.5,6472.6,ARC 10,647.2249756,0.59379399,647.8189697,1.01128995,0.0009278,1.01222003,50417,Gwinnett,{C68396B1-BE07-472D-B251-A15B33ED2493},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
357,371,13135050220,13135,"Census Tract 502.20, Gwinnett County",6031,453,2803,188,1217,292,43.4,10,1003,252,35.8,8.7,458,160,16.3,5.6,125,58,4.5,2,41964,8459,54656.86275,-12692.86275,29439,4051,174325904,27801464,62192.6,8998.7,ARC 10,1096.060059,33.16699982,1129.22998,1.71258998,0.0518234,1.76442003,50220,Gwinnett,{1FCE5F53-3B87-4DC0-9FF3-F3F8ED819B7E},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
56,57,13067030312,13067,"Census Tract 303.12, Cobb County",6044,301,2488,68,514,181,20.7,7.2,680,208,27.3,8.3,982,216,39.5,8.6,312,163,12.5,6,83028,18827,70438.14433,12589.85567,42146,7233,253066400,45617272,101714.8,18122.9,ARC 10,2134.679932,15.08530045,2149.76001,3.33543992,0.0235708,3.35899997,30312,Cobb,{A3244401-A73E-4292-8FA8-7CA23D46570F},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
861,862,13089021209,13089,"Census Tract 212.09, DeKalb County",6050,462,2939,159,882,243,30,8.1,754,201,25.7,6.7,1101,241,37.5,8,202,82,6.9,3,64777,8924,44687.5,20089.5,45164,4012,259492096,31334328,88292.6,9531.7,ARC 10,1194.920044,3.58006001,1198.5,1.86705995,0.00559384,1.87266004,21209,DeKalb,{0A634F5C-1637-4BCF-B793-6AFAD429B434},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
607,624,13121010113,13121,"Census Tract 101.13, Fulton County",6062,901,2584,229,880,273,34.1,10.1,875,252,33.9,9.3,625,212,24.2,7.9,204,114,7.9,4,51724,6145,59236.84211,-7512.842105,34984,4709,206284400,43356404,79831.4,15214.3,ARC 10,543.0040283,2.60770011,545.611023,0.84844398,0.00407453,0.85251701,10113,Fulton,{95BF518A-F71B-4499-A472-A7FA5A056250},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
213,153,13117130403,13117,"Census Tract 1304.03, Forsyth County",6071,434,1983,99,437,116,22,5.7,579,147,29.2,7.3,777,150,39.2,7.3,190,65,9.6,3,72325,10750,55841.1215,16483.8785,30370,1761,177204304,16632999,89361.7,7102.9,ARC 20,7167.390137,93.89659882,7261.279785,11.19900036,0.146713,11.34570026,130403,Forsyth,{D22F0D86-A26D-4592-AAAD-569171E640BC},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
682,683,13255160400,13255,"Census Tract 1604, Spalding County",6075,796,1707,222,1063,267,62.3,13.4,425,168,24.9,9.3,219,103,12.8,5.8,0,18,0,1,25011,7143,24244.68085,766.3191489,11146,989,59077600,10342249,34609,4055.8,ARC 20,2858.52002,9.38976002,2867.909912,4.4664402,0.0146715,4.4811101,160400,Spalding,{58B180D8-56B2-43E9-A9A8-511F73EB713D},1970/01/01 00:00:00+00,Spalding,1576,13,255,69110,207,62,2280.42,89.71,206.92,143
577,592,13121011506,13121,"Census Tract 115.06, Fulton County",6076,403,2020,130,236,113,11.7,5.6,215,73,10.6,3.5,868,175,43,8.2,701,134,34.7,6,149167,22439,119802.8674,29364.13262,59806,6591,354260992,46799860,175376.7,20233.1,ARC 10,2731.090088,88.12740326,2819.209961,4.26733017,0.13769899,4.40502024,11506,Fulton,{6A1923C2-4780-4B95-A00D-AE207657B449},1970/01/01 00:00:00+00,Fulton,30926,13,121,1099181,2594,619,2813.55,56.31,149.93,1648
223,224,13063040609,13063,"Census Tract 406.09, Clayton County",6079,680,2211,183,624,168,28.2,7.2,992,210,44.9,8.8,595,196,26.9,8.6,0,18,0,1,56347,4328,57955.55556,-1608.555556,23455,1506,134824400,17004480,60978.9,5803.1,ARC 10,2292.25,24.9151001,2317.159912,3.58164001,0.0389298,3.62055993,40609,Clayton,{85EA3098-CF3A-425B-B328-D20B4FB55A7A},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
9,10,13045911000,13045,"Census Tract 9110, Carroll County",6083,761,2212,212,854,259,38.6,11.1,667,220,30.2,9.5,616,157,27.8,6.6,75,46,3.4,2,47575,5699,31226.41509,16348.58491,24145,702,141819200,19536224,64113.6,6343.9,ARC 20,12543,130.8860016,12673.7998,19.59840012,0.204509,19.80279922,911000,Carroll,{F835B07F-64D0-428D-A411-16291EC02D24},1970/01/01 00:00:00+00,Carroll,3353,13,45,120119,180,75,2791.4,62.44,203.96,245
199,139,13117130608,13117,"Census Tract 1306.08, Forsyth County",6090,362,1694,81,179,95,10.6,5.6,322,99,19,5.8,712,150,42,8.6,481,106,28.4,6,112292,20400,101268.1159,11023.88406,41982,3692,250365600,26970156,147795.5,14266.6,ARC 20,2158.550049,12.9428997,2171.48999,3.37273002,0.0202233,3.39295006,130608,Forsyth,{58A9E151-F2C0-48C0-9CCF-8200C7E07738},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
36,37,13113140501,13113,"Census Tract 1405.01, Fayette County",6098,377,2211,117,419,149,19,6.6,383,126,17.3,5.6,1069,213,48.3,9.3,340,129,15.4,6,93496,10164,73869.34673,19626.65327,45924,6646,277993888,44368860,125732.2,18932.2,ARC 10,17669.80078,441.769989,18111.5,27.60910034,0.69026601,28.29920006,140501,Fayette,{E7ADB38D-979C-419C-BFD3-F131085E045D},1970/01/01 00:00:00+00,Fayette,2123,13,113,117544,128,57,1806.13,48.49,110.6,130
73,74,13067031505,13067,"Census Tract 315.05, Cobb County",6105,466,2174,160,500,176,23,7.9,731,198,33.6,8.7,915,229,42.1,10.1,28,37,1.3,2,66429,10165,61795.21277,4633.787234,26949,2437,162017200,19137508,74524.9,6885.3,ARC 10,2487.23999,2.44634008,2489.689941,3.8863101,0.00382241,3.89014006,31505,Cobb,{0F599CD8-F180-42F3-8CED-5D289E0047D6},1970/01/01 00:00:00+00,Cobb,21814,13,67,790588,1964,454,2759.21,57.43,129.4,1023
207,147,13117130406,13117,"Census Tract 1304.06, Forsyth County",6108,373,2096,100,520,162,24.8,7.6,530,133,25.3,6.2,962,185,45.9,8.6,84,59,4,3,74922,8162,51276.59574,23645.40426,31675,5049,187201504,33239764,89313.7,15275.5,ARC 20,1745.76001,11.52770042,1757.280029,2.72775006,0.018012,2.74574995,130406,Forsyth,{2813D655-333A-43A2-9335-D31BA23FC9AB},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
363,377,13135050530,13135,"Census Tract 505.30, Gwinnett County",6126,306,2052,40,212,84,10.3,4.1,630,138,30.7,6.7,1126,197,54.9,9.5,84,48,4.1,2,90060,11075,84569.82544,5490.174564,34268,3445,202462496,22923530,98665.9,11004.5,ARC 10,880.7180176,0.55944699,881.2780151,1.37611997,0.00087414,1.37699997,50530,Gwinnett,{660A588F-D0D0-4B5B-A02B-48825BDF5195},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
804,805,13089021215,13089,"Census Tract 212.15, DeKalb County",6134,664,2458,233,315,148,12.8,5.9,403,149,16.4,5.9,1490,302,60.6,10.9,250,117,10.2,5,95875,7376,60339.36652,35535.63348,47724,5270,286015296,44794040,116361,14506.6,ARC 10,800.0549927,3.04087996,803.0960083,1.25009,0.00475137,1.25484002,21215,DeKalb,{D214A044-EF2B-4357-ADE2-559D4315902E},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
859,860,13089021303,13089,"Census Tract 213.03, DeKalb County",6141,587,1702,84,763,147,44.8,8.3,603,135,35.4,7.7,315,84,18.5,4.9,21,21,1.2,1,37870,3919,38898.80952,-1028.809524,16392,2259,90075600,13070255,52923.4,7221.5,ARC 10,1083.51001,0,1083.51001,1.69298005,0,1.69298005,21303,DeKalb,{61F3CB9D-AB65-4666-A97C-F5C2167FA04F},1970/01/01 00:00:00+00,DeKalb,21049,13,89,793154,2309,397,2653.84,50.05,141.21,1120
250,251,13063040415,13063,"Census Tract 404.15, Clayton County",6151,882,1959,252,941,256,48,11.5,798,249,40.7,11.6,191,113,9.7,5.6,29,30,1.5,2,36528,11737,38352.94118,-1824.941176,16302,3957,93921800,26522724,47943.7,12052.6,ARC 10,997.223999,4.36067009,1001.580017,1.55815995,0.00681355,1.56497002,40415,Clayton,{AE0496D0-440E-493F-9ED7-3364EEE7A108},1970/01/01 00:00:00+00,Clayton,8168,13,63,304838,689,175,2679.46,57.41,144.34,440
186,115,13117130305,13117,"Census Tract 1303.05, Forsyth County",6155,316,1843,77,220,83,11.9,4.5,367,113,19.9,6.1,1106,179,60,9.4,150,53,8.1,3,106903,6278,62600.80645,44302.19355,34817,1697,210018304,15957905,113954.6,7232.2,ARC 20,2466.51001,24.38439941,2490.889893,3.85391998,0.0381006,3.89201999,130305,Forsyth,{B61B113E-2509-4FEA-85F4-78F7244F3D54},1970/01/01 00:00:00+00,Forsyth,4700,13,117,252507,355,53,1861.33,20.99,94.25,238
324,325,13135050524,13135,"Census Tract 505.24, Gwinnett County",6155,603,1914,139,800,202,41.8,10.1,777,172,40.6,8.5,291,95,15.2,4.9,46,40,2.4,2,41610,6483,49060.28369,-7450.283688,17294,1516,99374304,12684341,51919.7,5449.9,ARC 10,822.7800293,27.29669952,850.0770264,1.28559005,0.0426511,1.32825005,50524,Gwinnett,{C0155F6E-87B4-4D1D-AD9C-CBC223F380D4},1970/01/01 00:00:00+00,Gwinnett,30383,13,135,971145,2868,442,3128.58,45.51,153.22,1488
